Her Fearful Symmetry                                          (p=0.1569)  [Fiction, Fantasy, Ghost, Contemporary, Adult]
Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao  (p=0.1327)  [Spirituality, Self, Non, Personal, Philosophy]
The Heart of Betrayal (The Remnant Chronicles, #2)            (p=0.1327)  [Fantasy, Young, Young Adult, High, Dystopian]
Reborn! Vol. 01: Reborn Arrives! (Reborn!, #1)                (p=0.1327)  [Manga, Fantasy, Graphic Novels, Reborn, Comic]
Boys Over Flowers: Hana Yori Dango, Vol. 1 (Boys Over Flowers, #1)  (p=0.1327)  [Manga, Graphic Novels, Comic, Shoujo, Shojo]
The Checklist Manifesto: How to Get Things Right              (p=0.1327)  [Medicine, Non, Self, Business, Non-Fict]
Roller Girl                                                   (p=0.1327)  [Graphic Novels, Children, Middle, Realistic, Friendship]
The Darkest Part of the Forest                                (p=0.1327)  [LGBTQ, Young Adult, Teen, Fairy Tales, Adventure]
Ina May's Guide to Childbirth                                 (p=0.1327)  [Non, Pregnancy, Non-Fict, Baby, Adult]
The Magic (The Secret, #3)                                    (p=0.1327)  [Self, Non, Spirituality, Psychology, Personal]
Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher  (p=0.1327)  [Non, Science Fiction, Non-Fict, Popular, Physics]
You're Never Weird on the Internet (Almost)                   (p=0.1327)  [Non, Biography, Memoir, Non-Fict, Humor]
Divine Madness (Cherub, #5)                                   (p=0.1327)  [Cherub, Young, Spy, Action, Young Adult]
Twilight Director's Notebook : The Story of How We Made the Movie Based on the Novel by Stephenie Meyer  (p=0.1327)  [Vampires, Non, Young, Fantasy, Non-Fict]
The Atonement Child                                           (p=0.1327)  [Christian, Fiction, Contemporary, Adult, Religion]
Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10  (p=0.1327)  [Military, Biography, Non, War, Historical]
Black Butler, Vol. 1 (Black Butler, #1)                       (p=0.1327)  [Manga, Graphic Novels, Fantasy, Comic, Historical]
M.C. Escher: The Graphic Work                                 (p=0.1327)  [Art, Non, Non-Fict, Biography, Picture]
The Prayer of Jabez:  Breaking Through to the Blessed Life    (p=0.1327)  [Christian, Spirituality, Religion, Non, Faith]
Haunted (Women of the Otherworld, #5)                         (p=0.1327)  [Urban Fiction, Fantasy, Paranormal, Ghost, Supernatural]
The Joy of Cooking                                            (p=0.1327)  [Cookbook, Cooks, Food, Non, Cook]
Always You (Best Friend, #1)                                  (p=0.1327)  [Young, Young Adult, New, Contemporary, High]
If You Give a Pig a Pancake                                   (p=0.1327)  [Children, Picture, Kids, Anime, Fiction]
In Search of Excellence: Lessons from America's Best-Run Companies  (p=0.1327)  [Business, Non, Self, Non-Fict, Strategy]
The Road to Serfdom                                           (p=0.1327)  [Economics, Politics, Non, Historical, Philosophy]
Iced (Fever, #6)                                              (p=0.1327)  [Urban Fiction, Fantasy, Paranormal, Fae, Adult]
Paris to the Moon                                             (p=0.1327)  [Travel, Memoir, Non, Non-Fict, Biography]
The Wishing Spell (The Land of Stories, #1)                   (p=0.1327)  [Children, Fantasy, Middle, Fairy Tales, Young]
Found in You (Fixed, #2)                                      (p=0.1327)  [Erotica, Alpha, Contemporary, Adult, New]
The Red Pyramid (Kane Chronicles, #1)                         (p=0.1327)  [Fantasy, Young, Mythology, Young Adult, Children]
Steelheart (The Reckoners, #1)                                (p=0.1327)  [Fantasy, Science Fiction, Young, Young Adult, Dystopian]
The Life and Times of the Thunderbolt Kid                     (p=0.1327)  [Non, Memoir, Biography, Humor, Non-Fict]
The Inkheart Trilogy: Inkheart, Inkspell, Inkdeath (Inkworld, #1-3)  (p=0.1327)  [Young, Children, Fantasy, Adventure, Kids]
You Can Heal Your Life                                        (p=0.1327)  [Self, Spirituality, Non, Psychology, Personal]
Genius: The Life and Science of Richard Feynman               (p=0.1327)  [Biography, Science Fiction, Non, Physics, Historical]
The Definitive Book of Body Language                          (p=0.1327)  [Psychology, Self, Non-Fict, Commune, Business]
Out of Africa                                                 (p=0.1327)  [Non, Memoir, Biography, Classics, Non-Fict]
The Heart of a Woman                                          (p=0.1327)  [Biography, Memoir, Non, Non-Fict, African Literature]
Pivot Point (Pivot Point, #1)                                 (p=0.1327)  [Young, Young Adult, Paranormal, Science Fiction, Fantasy]
History of the Peloponnesian War                              (p=0.1327)  [Classics, Non, Ancient, Historical, Greek]
Night Play (Dark-Hunter #5, Were-Hunter #1)                   (p=0.1327)  [Paranormal, Dark, Fantasy, Vampires, Urban Fiction]
Ignite Me (Shatter Me, #3)                                    (p=0.1327)  [Dystopian, Young, Young Adult, Fantasy, Science Fiction]
Bitter Is the New Black: Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office  (p=0.1327)  [Chick Lit, Humor, Memoir, Non-Fict, Biography]
Hot Ticket (Sinners on Tour, #3)                              (p=0.1327)  [Erotica, Rock, Rockstar, Contemporary, Adult]
Ninth Key (The Mediator, #2)                                  (p=0.1327)  [Young, Young Adult, Paranormal, Fantasy, Ghost]
Midnight Awakening (Midnight Breed, #3)                       (p=0.1327)  [Vampires, Paranormal, Fantasy, Pnr, Urban Fiction]
Ender's Game, Volume 1: Battle School (Ender's Saga)          (p=0.1327)  [Science Fiction, Graphic Novels, Comic, Fiction, Young]
The Distance Between Us                                       (p=0.1327)  [Young, Contemporary, Young Adult, Realistic, Chick Lit]
City of Bones (The Mortal Instruments, #1)                    (p=0.1327)  [Young, Paranormal, Urban Fiction, Fantasy, Vampires]
Demon Thief (The Demonata, #2)                                (p=0.1327)  [Horror, Fantasy, Young, Young Adult, Demon]
Be with Me (Wait for You, #2)                                 (p=0.1327)  [New, Contemporary, Young, Abuse, College]
Broken (Women of the Otherworld, #6)                          (p=0.1327)  [Fantasy, Paranormal, Werewolves, Supernatural, Vampires]
The Summer I Turned Pretty (Summer, #1)                       (p=0.1327)  [Young, Contemporary, Young Adult, Chick Lit, Realistic]
Breaking the Spell: Religion as a Natural Phenomenon          (p=0.1326)  [Religion, Philosophy, Non, Science Fiction, Non-Fict]
Rework                                                        (p=0.1326)  [Business, Non, Entrepreneurship, Self, Non-Fict]
Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)  (p=0.1326)  [Mystery, Fiction, Humor, Action, Adventure]
Great by Choice: Uncertainty, Chaos, and Luck--Why Some Thrive Despite Them All  (p=0.1326)  [Business, Non, Self, Non-Fict, Entrepreneurship]
The Looming Tower: Al-Qaeda and the Road to 9/11              (p=0.1326)  [Historical, Non, Non-Fict, Politics, Terror]
Intuition (The Premonition, #2)                               (p=0.1326)  [Angel, Paranormal, Fantasy, Young, Young Adult]
Kiss of Snow (Psy-Changeling #10)                             (p=0.1326)  [Paranormal, Shifter, Science Fiction, Fantasy, Shapeshifter]
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food  (p=0.1326)  [Cookbook, Cooks, Food, Non, Cook]
The Wild Ones (The Wild Ones, #1)                             (p=0.1326)  [New, Contemporary, Adult, Cowboy, Romance]
Gorillas in the Mist                                          (p=0.1326)  [Non, Biography, Science Fiction, Anime, Memoir]
Don't Waste Your Life                                         (p=0.1326)  [Christian, Theology, Non, Religion, Spirituality]
Brain on Fire: My Month of Madness                            (p=0.1326)  [Non, Memoir, Non-Fict, Biography, Psychology]
Willing Captive                                               (p=0.1326)  [New, Contemporary, Funny, Alpha, Kidnap]
The Power of Intention: Learning to Co-create Your World Your Way  (p=0.1326)  [Self, Spirituality, Non, Personal, Psychology]
Sleeping Beauty (Disney Princess, 5)                          (p=0.1326)  [Children, Kids, Fairy Tales, Classics, Picture]
Twelfth Grade Kills (The Chronicles of Vladimir Tod, #5)      (p=0.1326)  [Vampires, Young, Young Adult, Fantasy, Paranormal]
Dragon's Oath (House of Night Novellas, #1)                   (p=0.1326)  [Vampires, Young, Fantasy, Young Adult, Paranormal]
Something About You (FBI/US Attorney, #1)                     (p=0.1326)  [Contemporary, Chick Lit, Adult, Thriller, Mystery]
The Magic Mirror of M.C. Escher                               (p=0.1326)  [Art, Non-Fict, Biography, Non, Culture]
Bury My Heart at Wounded Knee: An Indian History of the American West  (p=0.1326)  [Historical, Non, American, Classics, Non-Fict]
Cook with Jamie                                               (p=0.1326)  [Cookbook, Cooks, Food, Non, Cook]
Blue Moon (Anita Blake, Vampire Hunter, #8)                   (p=0.1326)  [Vampires, Urban Fiction, Fantasy, Paranormal, Horror]
Relativity: The Special and the General Theory                (p=0.1326)  [Science Fiction, Non, Physics, Non-Fict, Classics]
My Life Next Door                                             (p=0.1326)  [Young, Contemporary, Young Adult, Realistic, Chick Lit]
Saving June                                                   (p=0.1326)  [Young, Young Adult, Contemporary, Road, Realistic]
The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)  (p=0.1326)  [Fantasy, Mythology, Young, Young Adult, Middle]
Rosemary and Rue (October Daye, #1)                           (p=0.1326)  [Urban Fiction, Fantasy, Paranormal, Fae, Mystery]
Death Note, Vol. 4: Love (Death Note, #4)                     (p=0.1326)  [Graphic Novels, Comic, Manga, Fantasy, Mystery]
Y: The Last Man, Vol. 4: Safeword (Y: The Last Man, #4)       (p=0.1326)  [Graphic Novels, Comic, Science Fiction, Comics, Dystopian]
Addicted to You (Addicted, #1)                                (p=0.1326)  [New, Contemporary, Friends, Addicts, Dark]
The Lost Saint (The Dark Divine, #2)                          (p=0.1326)  [Young, Paranormal, Young Adult, Werewolves, Fantasy]
Jake Undone (Jake, #1)                                        (p=0.1326)  [New, Contemporary, Bad, Friends, Adult]
Competitive Strategy: Techniques for Analyzing Industries and Competitors  (p=0.1326)  [Business, Strategy, Non, Economics, Finance]
My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto  (p=0.1326)  [Memoir, Non, Humor, Chick Lit, Non-Fict]
Archangel's Blade (Guild Hunter, #4)                          (p=0.1326)  [Paranormal, Vampires, Urban Fiction, Angel, Fantasy]
Lenobia's Vow (House of Night Novellas, #2)                   (p=0.1326)  [Vampires, Young, Fantasy, Paranormal, Young Adult]
Philosophical Investigations                                  (p=0.1326)  [Philosophy, Non, Non-Fict, German, Linguistic]
MeruPuri, Vol. 1 (MeruPuri, #1)                               (p=0.1326)  [Manga, Fantasy, Graphic Novels, Shoujo, Comic]
Promised (One Night, #1)                                      (p=0.1326)  [Erotica, Alpha, Adult, Contemporary, Cliffhanger]
Forever My Girl (The Beaumont Series, #1)                     (p=0.1326)  [New, Contemporary, Second, Rock, Rockstar]
Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality  (p=0.1326)  [Business, Non, Self, Non-Fict, Entrepreneurship]
Fame (Firstborn, #1)                                          (p=0.1326)  [Christian, Fiction, Adult, Inspirational, Contemporary]
In the Heart of the Sea: The Tragedy of the Whaleship Essex   (p=0.1326)  [Historical, Non, Non-Fict, Adventure, Survival]
Kon-Tiki: Across The Pacific In A Raft                        (p=0.1326)  [Non, Travel, Adventure, Historical, Non-Fict]
The False Prince (The Ascendance Trilogy #1)                  (p=0.1326)  [Fantasy, Young, Young Adult, Adventure, Middle]
Beauty and the Beast (Disney)                                 (p=0.1326)  [Children, Kids, Fairy Tales, Fantasy, Picture]
Batman: Dark Victory                                          (p=0.1326)  [Comic, Graphic Novels, Comics, Superhero, Mystery]
Why Be Happy When You Could Be Normal?                        (p=0.1326)  [Memoir, Non, Biography, LGBTQ, Non-Fict]
The Summer I Turned Pretty Trilogy: The Summer I Turned Pretty; It's Not Summer Without You; We'll Always Have Summer  (p=0.1326)  [Young Adult, Summer, Contemporary, Young, Realistic]
This Boy's Life                                               (p=0.1326)  [Memoir, Non, Biography, Non-Fict, Fiction]
City of Lost Souls (The Mortal Instruments, #5)               (p=0.1326)  [Fantasy, Young Adult, Paranormal, Vampires, Urban Fiction]
Veil of Midnight (Midnight Breed, #5)                         (p=0.1326)  [Vampires, Paranormal, Fantasy, Pnr, Urban Fiction]
Where Men Win Glory: The Odyssey of Pat Tillman               (p=0.1326)  [Non, Biography, Non-Fict, Historical, War]
Outpost (Razorland, #2)                                       (p=0.1326)  [Dystopian, Young, Young Adult, Zombies, Science Fiction]
If You Give a Mouse a Cookie                                  (p=0.1326)  [Children, Picture, Kids, Fiction, Anime]
Willow                                                        (p=0.1326)  [Young, Young Adult, Contemporary, Mental, Realistic]
Vampire Kisses (Vampire Kisses, #1)                           (p=0.1326)  [Vampires, Young, Young Adult, Paranormal, Fantasy]
Henry's Freedom Box: A True Story from the Underground Railroad  (p=0.1326)  [Picture, Children, Historical, Biography, Multicultural]
Fatal Vision                                                  (p=0.1326)  [True, Non, Crime, Non-Fict, Mystery]
